"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386158";"Antiproliferative activity against human U2932 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2932";"None";"";"";"";"CHEMBL4296507";"U2932";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4295421";"";"";"";"0.011"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909089";"DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL1942";"Alpha-2b adrenergic receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"20.74";"0.39";"5.94";"8.88";"0";"CHEMBL5136674";"Inhibition of GST-tagged human CDK9/Cyclin T1 expressed in Sf9 cells using (YSPTSPS)2KK peptide as substrate in presence of ATP and [gamma33-P] ATP by radioisotope filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2111389";"CDK9/cyclin T1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5131567";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.006"
"CHEMBL2103837";"TAFAMIDIS";"4.0";"308.12";"0";"4.50";"1";"O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"18.13";"0.38";"1.09";"8.82";"0";"CHEMBL4833461";"Stabilization of TTR V30M mutant (unknown origin) assessed as acid-mediated protein aggregation inhibition ratio incubated for 1 week by absorbance method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P02766";"V50M";"CHEMBL3194";"Transthyretin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4831538";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 168.0 hr";"STABILISER";"";"2.6"
"CHEMBL2103842";"VARLITINIB";"2.0";"466.95";"1";"5.25";"4; ARRY-334543";"C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"17.46";"0.35";"2.90";"8.72";"0";"CHEMBL3870717";"Inhibition of EGFR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870325";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"7.0"
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL2103774";"TIBOLONE";"4.0";"312.45";"0";"3.88";"TIBOLONE";"C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";"";"";""
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"39";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"1340.0";"nM";"5.87";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5226852";"Anticancer activity against human DLD-1 cells assessed as reduction in cell viability incubated for 24 hrs by Cell Titer-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"DLD-1";"None";"";"";"";"CHEMBL614285";"DLD-1";"Homo sapiens";"CELL-LINE";"CHEMBL5226288";"1";"Scientific Literature";"Eur J Med Chem";"2021";"CHEMBL3307580";"TIME = 24.0 hr";"";"";"1.34"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"20.57";"0.38";"5.87";"8.80";"0";"CHEMBL5136675";"Inhibition of GST-tagged human CDK12/Cyclin K expressed in Sf9 cells using RBER-IRStide peptide as substrate in presence of ATP and [gamma33-P] ATP by radioisotope filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL4106169";"CDK12/Cyclin K";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5131567";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.006999999999999999"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"10; SCH 727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL5131644";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Trametinib";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"0.74";"nM";"9.13";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4379933";"Antiproliferative activity against human A375 cells assessed as reduction in cell viability";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A-375";"None";"";"";"";"CHEMBL613859";"A-375";"Homo sapiens";"CELL-LINE";"CHEMBL4376845";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308077";"";"";"";"0.74"
"CHEMBL2103830";"FOSTAMATINIB";"4.0";"580.47";"2";"3.09";"30";"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"8.06";"0.16";"1.59";"2.51";"0";"CHEMBL5253678";"Inhibition of human recombinant BRDT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1795185";"Bromodomain testis-specific protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252533";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"INHIBITOR";"";"21.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"4";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL4403342";"Inhibition of CDK5 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4036";"Cyclin-dependent kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402527";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"1.0"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"3";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"37.7";"nM";"7.42";"";"";"UO_0000065";"20.37";"0.38";"4.17";"7.73";"0";"CHEMBL4614280";"Inhibition of TRAP1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1075132";"Heat shock protein 75 kDa, mitochondrial";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4613233";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"37.7"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"16; SCH-727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5123365";"Inhibition of CDK1/Cyclin B (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5120846";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"3.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386159";"Antiproliferative activity against human HBL1 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"0.013"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib (SCH727965)";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL5253663";"Inhibition of CDK5 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4036";"Cyclin-dependent kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252533";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"INHIBITOR";"";"1.0"
"CHEMBL2103855";"TELOTRISTAT";"4.0";"546.94";"1";"4.51";"LP778902; 7.2";"Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"11.24";"0.22";"1.64";"4.32";"0";"CHEMBL5141807";"Inhibition of N-terminal MBP-tagged full length human TPH2 assessed as reduction in 5-HTP formation incubated for 5 to 10 mins by fluorescence microplate reader analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5433";"Tryptophan 5-hydroxylase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137079";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Time_Lower = 5.0 min | Time_Upper = 10.0 min";"INHIBITOR";"";"0.71"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"1";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4686980";"Antiproliferative activity against human HCT116 cells harboring KRAS G13D mutant assessed as inhibition of cell viability after 96 hrs by Celltiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL394";"HCT-116";"Homo sapiens";"CELL-LINE";"CHEMBL4680253";"1";"Scientific Literature";"Eur J Med Chem";"2020";"CHEMBL3308372";"TIME = 96.0 hr";"";"";"0.019"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4386157";"Antiproliferative activity against human OCI-LY3 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"OCI-Ly3";"None";"";"";"";"CHEMBL4523565";"OCI-Ly3";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4523534";"";"";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386167";"Antiproliferative activity against human JeKo1 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JeKo-1";"None";"";"";"";"CHEMBL4296445";"JeKo-1";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4295383";"";"";"";"0.014"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"6; STA9090";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"19.76";"0.36";"3.95";"7.50";"0";"CHEMBL4425230";"Inhibition of Hsp90 in human MG63 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2095165";"Heat shock protein HSP90";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL4425084";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"63.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"19";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"16.74";"0.31";"4.36";"7.17";"0";"CHEMBL4668530";"Inhibition of AKR1C3 (unknown origin) expressed in human HCT116 cells incubated for 3 to 6 hrs by UHPLC analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL4681";"Aldo-keto-reductase family 1 member C3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665678";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME: 3-6";"INHIBITOR";"";"0.23"
"CHEMBL2103847";"TOSEDOSTAT";"2.0";"406.48";"0";"1.86";"3";"CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO";"IC50";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"15.17";"0.29";"4.31";"4.94";"0";"CHEMBL4132610";"Inhibition of recombinant human C-terminal His10-tagged APN (Lys69 to Lys967 residues) using Ala-AMC as substrate measured for 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907";"Aminopeptidase N";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130381";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.68"
"CHEMBL2103828";"ELINOGREL";"2.0";"523.96";"1";"3.09";"Elinogrel";"CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F";"IC50";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3802948";"Antagonist activity at P2Y12 receptor in human platelets assessed as inhibition of ADP-induced platelet aggregation by microplate reader analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2001";"Purinergic receptor P2Y12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797132";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"10.0"
"CHEMBL2103863";"ABEXINOSTAT";"3.0";"397.43";"0";"2.42";"20";"CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"18.42";"0.34";"4.90";"7.03";"0";"CHEMBL4771395";"Inhibition of human HDAC5 expressed in baculovirus infected sf9 cells using (Boc-Lys(trifluoroacetyl)-AMC) as substrate by fluorescence-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2563";"Histone deacetylase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765362";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"INHIBITOR";"";"48.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"78";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"20.18";"0.38";"5.72";"8.64";"0";"CHEMBL5227264";"Inhibition of CDK2 (unknown origin) by western blot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5226297";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"10.0"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"Compound A";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3880503";"Growth inhibition of human SW1417 cells incubated for 72 hrs by Cell-titer-Glo reagent based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SW1417";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3880386";"38";"SureChEMBL Patent Bioactivity Data";"";"2014";"CHEMBL3308129";"";"";"";"0.003"
"CHEMBL2103875";"TRAMETINIB";"4.0";"615.40";"1";"3.94";"38; GSK1120212";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"IC50";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"14.21";"0.32";"4.80";"8.16";"0";"CHEMBL5131620";"Non competitive inhibition of MEK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2964";"Dual specificity mitogen-activated protein kinase kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5131375";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"1.8"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"8";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"18.41";"0.34";"5.02";"7.88";"0";"CHEMBL5109320";"Inhibition of CDK12 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3559692";"Cyclin-dependent kinase 12";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5107985";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.05"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386176";"Antiproliferative activity against human CEM cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CCRF-CEM";"None";"";"";"";"CHEMBL382";"CCRF-CEM";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307641";"";"";"";"0.007"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386168";"Antiproliferative activity against human Maver1 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Maver1";"None";"";"";"";"CHEMBL4483260";"Maver1";"Homo sapiens";"CELL-LINE";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL4482995";"";"";"";"0.017"
"CHEMBL2103830";"FOSTAMATINIB";"4.0";"580.47";"2";"3.09";"Fostamatinib";"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"12.58";"0.25";"4.21";"3.91";"0";"CHEMBL5128713";"Inhibition of human ABCG2 expressing membrane vesicles assessed inhibition of BCRP- mediated transport of [3H]estrone 3-sulfate for 2 mins using [3H]-estrone sulfate as substrate by radiometric scintillation analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"Membrane vesicle";"";"";"";"CHEMBL5393";"ATP-binding cassette sub-family G member 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5126555";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.03333 hr";"INHIBITOR";"";"0.05"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"8";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'<'";"3.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5109328";"Inhibition of CDK9 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3116";"Cyclin-dependent kinase 9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5107985";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.003"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"DIN";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"115.0";"nM";"6.94";"";"";"UO_0000065";"17.50";"0.33";"4.66";"7.49";"0";"CHEMBL5136672";"Inhibition of GST-tagged CDK2/cyclin D1 (unknown origin) expressed in Sf9 cells using RPPTLSPIPHIPR peptide as substrate in presence of ATP and [gamma33-P] ATP by radioisotope filter binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3885552";"Cyclin-dependent kinase 2/G1/S-specific cyclin-D1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5131567";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";"";"0.115"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"SCH727965";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4386161";"Antiproliferative activity against human OCI-Ly2 cells assessed as growth inhibition measured after 72 hrs by calcein AM dye-based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL4385606";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"0.011"
